,id,gender,age,topic,sign,grupo_edad,Freq,cluster,embd_x_coord,embd_y_coord,embd_z_coord
4931,3818417,female,36,indUnk,Pisces,C,3,2,-504.82276878112344,790.8293818919354,0.5403256318476124
4932,3842492,female,27,Education,Aries,B,15,0,538.0785950397866,106.63269924340872,0.2641448409772966
4933,3597668,male,23,Engineering,Pisces,B,34,0,538.2111193881944,107.26367407927614,0.2827599224284666
4934,3034587,male,34,Engineering,Taurus,C,2,2,-504.6658380787512,790.5245535975567,0.5343471662233561
4935,4056772,male,15,indUnk,Libra,A,5,3,-265.85528277392893,-370.49886340255495,815.6805790040922
4936,4080710,female,13,Student,Libra,A,5,1,-107.47731291261759,-149.5985267259589,-215.83383067345287
4937,3987797,male,35,Internet,Cancer,C,14,2,-504.70408819463285,790.5110403549406,0.5330985461954649
4938,3967091,male,17,Agriculture,Libra,A,57,1,-107.24570289487994,-149.4452433002256,-9.511621994324983
4939,3761030,male,23,Student,Aries,B,6,0,619.6871625983431,123.13482414524316,0.33895542446134813
4940,4304311,female,17,Student,Gemini,A,16,1,-107.47731291261691,-149.5985267259581,-215.83383067345298
4941,3427991,female,17,Student,Virgo,A,37,1,-107.47731291261708,-149.5985267259568,-215.83383067345267
4942,4118676,female,14,indUnk,Leo,A,1,3,-265.85528277392854,-370.4988634025521,815.6805790040958
4943,3665752,male,26,Arts,Sagittarius,B,101,0,538.0263863774466,106.87543877864908,0.26794220866665264
4944,3567033,male,25,indUnk,Gemini,B,6,0,811.4758972569722,161.54472262049,0.5595015065377684
4945,4010515,male,26,Chemicals,Cancer,B,5,0,538.6957778139241,107.0265525416686,0.28664666306227493
4946,1799433,female,24,Telecommunications,Capricorn,B,5,0,538.2415110072042,107.29434888623203,0.2845724223633276
4947,4302118,male,23,Communications-Media,Sagittarius,B,3,0,538.5615958502365,106.94291899013966,0.2805001422329112
4948,3505971,female,38,Education,Taurus,C,31,2,-504.6132912244409,790.062170917028,0.5237777635179648
4949,244521,male,27,indUnk,Aries,B,33,0,811.4758972569743,161.54472262048492,0.559501506539498
4950,3914629,female,27,Science,Capricorn,B,4,0,538.2246944409422,107.27740850351523,0.28370416823247413
4951,3348024,male,15,Student,Aquarius,A,53,1,-107.4773129126171,-149.59852672595775,-215.83383067345176
4952,3588668,male,26,Engineering,Gemini,B,4,0,538.211119388195,107.26367407927583,0.2827599224278355
4953,3859176,female,25,Advertising,Scorpio,B,41,0,594.7696387230876,118.59446263269616,0.30488596945701646
4954,3389942,male,17,Technology,Gemini,A,10,1,-105.00789890993028,-139.84185190535362,-12.604949814787558
4955,4306000,female,14,Student,Virgo,A,10,1,-107.47731291261675,-149.5985267259571,-215.83383067345252
4956,4215752,male,26,Communications-Media,Cancer,B,3,0,538.5615958502349,106.9429189901404,0.2805001422326187
4957,4047707,female,25,Technology,Cancer,B,10,0,595.0869677755417,117.96580727521898,0.28884407039279314
4958,1785640,male,26,Science,Aquarius,B,71,0,538.2246944409377,107.2774085035143,0.28370416823270594
4959,3768025,female,26,Arts,Pisces,B,31,0,538.0263863774503,106.87543877864961,0.2679422086699636
4960,4322009,male,15,indUnk,Leo,A,2,3,-265.8552827739269,-370.49886340255057,815.6805790040906
4961,3340944,female,24,Communications-Media,Pisces,B,16,0,538.561595850234,106.94291899014034,0.2805001422330314
4962,3525259,male,24,Technology,Cancer,B,55,0,595.0869677755451,117.9658072752179,0.2888440703918385
4963,4084962,female,17,indUnk,Cancer,A,7,3,-265.8552827739287,-370.4988634025532,815.6805790040952
4964,3333226,male,23,Arts,Capricorn,B,18,0,538.026386377444,106.87543877864988,0.267942208668151
4965,3675358,male,26,Technology,Aquarius,B,12,0,595.0869677755436,117.96580727521716,0.2888440703933619
4966,3974483,female,15,Student,Capricorn,A,8,1,-107.47731291261756,-149.59852672595764,-215.83383067345224
4967,3727273,female,17,Science,Taurus,A,4,1,-106.4199546495293,-148.0653433850261,-9.934940905705673
4968,4129815,female,13,Student,Sagittarius,A,1,1,-107.4773129126177,-149.59852672595792,-215.83383067345244
4969,3745023,male,16,Student,Pisces,A,11,1,-107.47731291261832,-149.5985267259578,-215.8338306734544
4970,3747276,female,34,Fashion,Virgo,C,1,2,-504.7100318196777,790.5545352389183,0.5343062681568224
4971,3617183,female,13,Student,Virgo,A,6,1,-107.47731291261721,-149.59852672595787,-215.83383067345233
4972,3492785,male,36,indUnk,Taurus,C,32,2,-504.8227687811223,790.8293818919373,0.5403256318465417
4973,4249014,female,16,Student,Taurus,A,4,1,-107.47731291261842,-149.59852672595812,-215.83383067345386
4974,3529826,male,34,Law,Gemini,C,2,2,-504.67307779258243,790.524754192348,0.5344019929045767
4975,3530659,female,25,indUnk,Aries,B,14,0,811.4758972569783,161.54472262048296,0.5595015065384216
4976,3771286,female,26,indUnk,Leo,B,24,0,811.475897256972,161.54472262048498,0.559501506539266
4977,745236,female,24,indUnk,Libra,B,132,0,770.2469907305374,153.33186560316952,0.5353093225351604
4978,928859,female,41,Military,Virgo,C,78,2,-504.7110485648145,790.5581627949409,0.5343871142960198
4979,3342510,male,26,Technology,Aries,B,19,0,591.3315333345662,117.22123207880269,0.28678776132189016
4980,3856295,female,26,Non-Profit,Capricorn,B,3,0,594.5050870928567,118.69293923490063,0.3020852266868133
4981,4204716,female,24,Communications-Media,Cancer,B,8,0,595.2846874761458,118.10154545127543,0.3005978077484966
4982,3352064,male,37,Religion,Scorpio,C,19,2,-504.6980861261189,790.5650206739372,0.5349138742263037
4983,3624333,female,37,indUnk,Gemini,C,3,2,-504.82276878112,790.82938189194,0.5403256318489936
4984,1365227,male,27,indUnk,Taurus,B,19,0,868.1990411038284,172.70335529845218,0.5796004637624166
4985,3327120,male,17,indUnk,Leo,A,17,3,-265.855282773927,-370.49886340255233,815.6805790040912
4986,3855637,male,25,Government,Sagittarius,B,10,0,594.7528636515544,118.58484420207851,0.304069612031322
4987,3962694,female,24,indUnk,Scorpio,B,1,0,868.1990411038339,172.70335529845067,0.5796004637629496
4988,2717133,female,23,indUnk,Leo,B,63,0,811.4758972569759,161.54472262048674,0.5595015065379663
4989,4057339,female,23,indUnk,Aquarius,B,14,0,868.1990411038332,172.70335529845477,0.5796004637621407
4990,3654296,female,34,RealEstate,Virgo,C,2,2,-504.7138808322533,790.567532212692,0.5346205852157797
4991,3960725,female,16,indUnk,Libra,A,4,3,-265.8552827739287,-370.49886340255404,815.6805790040944
4992,3312054,male,23,Communications-Media,Virgo,B,20,0,595.2846874761458,118.10154545127425,0.30059780774913225
4993,3884154,female,39,indUnk,Libra,C,2,2,-504.8227687811224,790.829381891939,0.5403256318468458
4994,4061641,female,16,LawEnforcement-Security,Virgo,A,7,1,-107.99666128387942,-149.1876596289271,-9.452311451796513
4995,3407946,male,24,indUnk,Libra,B,3,0,868.199041103836,172.70335529845144,0.5796004637635007
4996,3844677,male,13,indUnk,Libra,A,6,3,-265.8552827739278,-370.49886340255205,815.6805790040919
4997,3707169,female,14,Student,Virgo,A,2,1,-107.4773129126165,-149.59852672595767,-215.83383067345147
4998,4029660,female,15,Student,Aries,A,3,1,-107.4773129126174,-149.59852672595792,-215.8338306734528
4999,3389530,female,16,indUnk,Leo,A,14,3,-265.85528277392825,-370.49886340255176,815.6805790040938
5000,4098078,male,23,Banking,Taurus,B,22,0,595.1699916085954,118.31245860039701,0.3048840431064259
5001,3816472,male,17,indUnk,Virgo,A,3,3,-265.8552827739284,-370.4988634025521,815.6805790040928
5002,2221350,female,14,Student,Scorpio,A,159,1,-107.47731291261802,-149.5985267259582,-215.8338306734532
5003,3481872,female,41,Arts,Sagittarius,C,59,2,-504.61521949813795,790.2105002969907,0.5265768448611472
5004,3937001,female,16,Student,Capricorn,A,14,1,-107.47731291261766,-149.5985267259571,-215.83383067345252
5005,3482947,female,40,Advertising,Leo,C,2,2,-504.6897377492042,790.5717441772027,0.5352782280248071
5006,3561320,female,26,Education,Taurus,B,5,0,538.0785950397863,106.63269924340791,0.26414484097793806
5007,1730108,female,16,Student,Pisces,A,3,1,-107.47731291261769,-149.5985267259575,-215.83383067345275
5008,3891816,male,16,Communications-Media,Taurus,A,17,1,-105.46180046528096,-146.20837986738545,-10.339272443731488
5009,3703396,female,26,Technology,Virgo,B,39,0,595.0869677755442,117.96580727521673,0.2888440703921622
5010,3543081,female,17,Arts,Taurus,A,4,1,-114.14045084358777,-156.53048317541803,-10.33966940999587
5011,4028995,female,44,Education,Aquarius,C,9,2,-504.6132912244391,790.0621709170293,0.5237777635183357
5012,1930446,female,26,Communications-Media,Aquarius,B,289,0,595.2846874761448,118.10154545127517,0.30059780775034334
5013,2430541,female,26,indUnk,Aries,B,67,0,868.1990411038284,172.70335529845434,0.5796004637635411
5014,2681792,female,25,Consulting,Aries,B,129,0,594.964267717779,118.45068671700994,0.30455595155827925
5015,4054041,male,25,indUnk,Leo,B,1,0,868.19904110383,172.70335529844817,0.5796004637637778
5016,3500776,male,13,Education,Capricorn,A,10,1,-118.48030463005662,-161.67975913494084,-9.431877548148284
5017,3617550,female,24,Education,Pisces,B,4,0,594.8016701983669,117.79131512067588,0.28424191621763906
5018,3839683,female,23,Student,Pisces,B,11,0,676.4102660594478,134.29345107412328,0.3590531594242472
5019,4137580,female,16,indUnk,Aquarius,A,13,3,-265.8552827739291,-370.4988634025557,815.6805790040925
5020,3917469,female,13,indUnk,Scorpio,A,6,3,-265.85528277392854,-370.49886340255364,815.6805790040926
5021,2547817,male,17,Student,Pisces,A,159,1,-107.47731291261796,-149.59852672595906,-215.83383067345264
5022,3934502,male,14,Student,Pisces,A,9,1,-107.47731291261731,-149.5985267259578,-215.83383067345264
5023,1149009,male,25,Technology,Gemini,B,26,0,595.0869677755414,117.96580727521625,0.2888440703947268
5024,3633935,female,17,indUnk,Libra,A,19,3,-265.8552827739272,-370.4988634025544,815.6805790040875
5025,4241607,female,44,Biotech,Virgo,C,3,2,-504.72432644583756,790.5950306909135,0.5352316035169483
5026,3999305,male,16,Student,Aries,A,22,1,-107.47731291261768,-149.5985267259574,-215.83383067345343
5027,4042540,male,23,Student,Pisces,B,6,0,676.41026605945,134.29345107412476,0.35905315942419724
5028,3891408,female,16,indUnk,Libra,A,5,3,-265.85528277392797,-370.49886340255136,815.6805790040955
5029,4058299,female,27,indUnk,Libra,B,6,0,868.1990411038329,172.7033552984493,0.5796004637622785
5030,3064468,female,24,Engineering,Libra,B,188,0,594.9341990650321,118.4223114837167,0.3028576695006286
5031,4236981,female,25,indUnk,Libra,B,3,0,868.1990411038296,172.7033552984549,0.5796004637642573
5032,4118493,male,27,indUnk,Leo,B,15,0,868.1990411038329,172.70335529844675,0.5796004637623521
5033,3214154,male,27,Internet,Capricorn,B,7,0,538.6032411627872,106.97668338435139,0.2825187330481818
5034,3903794,male,34,BusinessServices,Cancer,C,8,2,-504.6912105507334,790.5404775642324,0.534258679430363
5035,4254048,female,15,Student,Libra,A,46,1,-107.47731291261728,-149.59852672595775,-215.83383067345306
5036,3425354,female,15,indUnk,Capricorn,A,6,3,-265.85528277392814,-370.49886340255546,815.6805790040892
5037,4046710,male,38,indUnk,Aquarius,C,6,2,-504.82276878111986,790.8293818919362,0.5403256318487248
5038,3552289,male,24,Non-Profit,Aries,B,8,0,490.7908786049517,98.43089261734063,0.27215943271826654
5039,3076129,female,15,indUnk,Gemini,A,85,3,-265.85528277392746,-370.49886340255125,815.6805790040939
5040,3776060,male,16,Student,Capricorn,A,14,1,-107.47731291261744,-149.59852672595738,-215.8338306734539
5041,3616080,female,17,Engineering,Aquarius,A,9,1,-105.50532267280602,-147.8033284913802,-10.604563309452509
5042,3519860,female,16,indUnk,Virgo,A,18,3,-265.85528277392757,-370.4988634025529,815.68057900409
5043,1610148,male,42,Non-Profit,Leo,C,2,2,-504.6158386173315,790.4032887453523,0.5319687611624614
5044,3755083,female,14,Science,Aries,A,20,1,-106.41995464953062,-148.06534338502647,-9.934940905706092
5045,2661577,male,23,indUnk,Libra,B,14,0,579.8364401114123,115.73245475815365,0.46071470463860803
5046,4220141,female,15,indUnk,Leo,A,3,3,-265.8552827739279,-370.49886340255307,815.680579004091
5047,3699620,male,33,Student,Taurus,C,4,2,-504.71392952441516,790.5676679525415,0.5346168265437581
5048,4194991,female,23,Engineering,Scorpio,B,12,0,594.9341990650335,118.42231148371614,0.30285766950159027
5049,3720675,female,14,Education,Scorpio,A,9,1,-118.48030463005828,-161.67975913493987,-9.431877548148243
5050,3603215,female,26,indUnk,Aquarius,B,2,0,868.1990411038302,172.70335529845167,0.579600463765083
5051,4055477,male,16,Student,Taurus,A,10,1,-107.47731291261738,-149.59852672595773,-215.83383067345324
5052,3368846,female,15,Student,Taurus,A,10,1,-107.47731291261788,-149.5985267259581,-215.83383067345292
5053,3779837,female,23,indUnk,Gemini,B,57,0,868.1990411038337,172.7033552984505,0.5796004637642677
5054,3990840,female,23,Student,Gemini,B,7,0,619.6871625983431,123.13482414524472,0.33895542446088145
5055,3890062,female,17,indUnk,Aquarius,A,11,3,-265.85528277392854,-370.49886340255284,815.6805790040933
5056,3636531,male,14,Student,Capricorn,A,2,1,-107.47731291261819,-149.59852672595824,-215.83383067345343
5057,3548565,female,13,Student,Virgo,A,42,1,-107.47731291261844,-149.5985267259574,-215.83383067345352
5058,3343564,female,26,Education,Virgo,B,62,0,538.0785950397853,106.63269924340982,0.26414484097718677
5059,1804032,female,17,indUnk,Libra,A,34,3,-265.8552827739285,-370.4988634025535,815.6805790040909
5060,4146839,female,27,Arts,Virgo,B,13,0,594.7494597560391,118.0340629375383,0.28803942095773694
5061,3430461,male,16,Student,Aquarius,A,9,1,-107.47731291261718,-149.59852672595648,-215.83383067345204
5062,3936941,male,26,Consulting,Aquarius,B,7,0,594.9642677177828,118.4506867170069,0.3045559515594608
5063,3723184,female,16,Law,Virgo,A,20,1,-106.05430950456147,-146.31180722787934,-5.316061556391553
5064,2512012,male,25,Engineering,Gemini,B,102,0,594.9341990650329,118.42231148371694,0.3028576695006125
5065,3468363,female,26,Accounting,Sagittarius,B,6,0,595.0436368965856,118.49311161138229,0.3084644004511888
5066,2872814,female,17,indUnk,Aries,A,97,3,-265.85528277392825,-370.4988634025542,815.6805790040917
5067,2978796,female,15,Arts,Taurus,A,57,1,-114.14045084358808,-156.53048317541902,-10.339669409995333
5068,3647437,male,24,Technology,Scorpio,B,14,0,595.086967775541,117.96580727521757,0.28884407039339977
5069,4151538,female,27,Publishing,Leo,B,9,0,594.5674678360673,118.74227373263004,0.3048911705093095
5070,3504728,female,25,Accounting,Pisces,B,14,0,595.0436368965838,118.49311161138017,0.30846440045205487
5071,4278190,female,17,Student,Sagittarius,A,11,1,-107.47731291261763,-149.59852672595835,-215.83383067345193
5072,2068174,male,27,indUnk,Aquarius,B,10,0,868.1990411038377,172.70335529845195,0.5796004637629611
5073,4208772,female,25,Technology,Aquarius,B,1,0,595.086967775541,117.96580727522013,0.2888440703945598
5074,4146500,male,24,indUnk,Scorpio,B,8,0,868.1990411038353,172.70335529845346,0.5796004637637129
5075,1826527,male,25,Science,Cancer,B,328,0,594.9477745806047,118.43604637653833,0.3038019493795847
5076,3833605,male,26,Consulting,Taurus,B,10,0,594.964267717786,118.45068671700548,0.3045559515587098
5077,3056948,female,16,Student,Gemini,A,34,1,-107.47731291261788,-149.59852672595747,-215.83383067345335
5078,3711841,male,16,indUnk,Libra,A,35,3,-265.85528277392746,-370.49886340255375,815.6805790040888
5079,3705898,female,26,Student,Gemini,B,4,0,676.4102660594477,134.29345107412732,0.35905315942259725
5080,3731602,male,26,indUnk,Sagittarius,B,3,0,868.1990411038323,172.70335529845164,0.5796004637640548
5081,3464952,female,25,Communications-Media,Leo,B,1,0,595.2846874761448,118.10154545127547,0.3005978077505458
5082,4187044,male,47,Maritime,Pisces,C,3,2,-504.7137020123599,790.5663785995382,0.5345898346324827
5083,1216517,male,24,Education,Leo,B,264,0,594.8016701983671,117.79131512067632,0.284241916217773
5084,3477611,male,17,Student,Cancer,A,16,1,-107.47731291261765,-149.59852672595804,-215.83383067345355
5085,3440616,male,36,indUnk,Cancer,C,16,2,-504.8227687811183,790.8293818919374,0.5403256318514942
5086,4041140,male,14,Student,Taurus,A,10,1,-107.4773129126175,-149.59852672595758,-215.83383067345375
5087,4043764,female,26,Student,Virgo,B,38,0,676.4102660594522,134.29345107412382,0.35905315942283933
5088,4178646,male,16,indUnk,Capricorn,A,4,3,-265.85528277392774,-370.49886340255347,815.6805790040935
5089,3947901,female,15,Student,Pisces,A,5,1,-107.47731291261827,-149.5985267259586,-215.83383067345326
5090,3145132,female,26,Government,Virgo,B,133,0,594.7528636515539,118.58484420207881,0.30406961203342375
5091,4227061,female,13,indUnk,Libra,A,4,3,-265.8552827739288,-370.49886340255324,815.6805790040951
5092,3786761,female,25,indUnk,Capricorn,B,3,0,868.1990411038324,172.70335529845408,0.5796004637640576
5093,3586335,female,15,indUnk,Capricorn,A,14,3,-265.85528277392865,-370.4988634025551,815.6805790040896
5094,4076523,female,14,Student,Scorpio,A,1,1,-107.4773129126177,-149.59852672595775,-215.83383067345292
5095,3393040,male,26,Religion,Libra,B,5,0,594.7523227206729,118.58854340072878,0.30427063503272017
5096,3868517,female,14,Student,Pisces,A,7,1,-107.47731291261735,-149.5985267259579,-215.8338306734534
5097,3378151,female,23,Arts,Taurus,B,9,0,594.7494597560382,118.03406293754092,0.28803942095788604
5098,2244144,male,17,Education,Scorpio,A,60,1,-118.48030463005621,-161.67975913494095,-9.431877548148737
5099,917508,male,23,Government,Pisces,B,3,0,594.7528636515547,118.58484420207799,0.30406961203112853
5100,3443753,male,35,Communications-Media,Leo,C,121,2,-504.7067129245976,790.5221319319163,0.5334080202255364
5101,4265390,female,25,Education,Taurus,B,10,0,594.8016701983671,117.79131512067545,0.28424191621711276
5102,2640341,female,26,Engineering,Scorpio,B,172,0,594.9341990650333,118.42231148371633,0.30285766950125653
